path,file_type,bytes,sha256,git_status,scientific_category,proposed_action,reason,replacement_or_archive
.gitignore,none,267,e5d7049278aa80a85f7429b44a756716498e3a2fdb0f17648ae4b902fd1dc231,tracked,project_file,KEEP,Project configuration or handoff pointer.,.gitignore
GPT_REPO_HANDOFF.md,md,3560,1f795c27d085aee322ff4b5c8b3dc06ccaf10d8640804361556057834ad5895f,tracked,project_file,KEEP,Project configuration or handoff pointer.,GPT_REPO_HANDOFF.md
outputs/checkpoints/high_mdot_stream_nested_refinement_fs0900_validation/nested_refined_mass_0p9_N904.npz,npz,40718,aa8b7bb0e8cc6e9bb46187435ce166acbaaebe25864a2f17e2f282fae41fd8ec,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_fs0900_validation/nested_refined_mass_0p9_N904.npz
outputs/checkpoints/high_mdot_stream_nested_refinement_fs0905_validation/nested_refined_mass_0p905_N904.npz,npz,40691,4f291ec88c6e232fbe17330ecf6d597f3512803ad7cc7b2e6161f827f0fe9079,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_fs0905_validation/nested_refined_mass_0p905_N904.npz
outputs/checkpoints/high_mdot_stream_nested_refinement_fs0910_validation/nested_refined_mass_0p91_N904.npz,npz,40702,1011dfce82529ead6b69460e3d2c889dafa2759f889205bc8a4019583070cf26,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_fs0910_validation/nested_refined_mass_0p91_N904.npz
outputs/checkpoints/high_mdot_stream_nested_refinement_physical_top8/nested_refined_mass_0p89825_N904.npz,npz,40330,0156c3a4cd408ffe4e2fe4be8ae66f1973cb5f6f9739bea305e254e5ebdcaade,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_physical_top8/nested_refined_mass_0p89825_N904.npz
outputs/checkpoints/high_mdot_stream_nested_refinement_physical_top8_localinit/nested_refined_mass_0p89825_N904.npz,npz,40684,3129dae96939d9a442e6bd517da2e96d1d929e16bbc02883decd56be248017cc,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_physical_top8_localinit/nested_refined_mass_0p89825_N904.npz
outputs/checkpoints/high_mdot_stream_nested_refinement_top8/nested_refined_mass_0p89825_N904.npz,npz,40419,ddd838c7446ff453b7715282b7abfb6c366ac2295feb2cf0a18a6c511f9f63a2,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_nested_refinement_top8/nested_refined_mass_0p89825_N904.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_diag4_0898078125_to089809375/energy_merit_diag4_mass_0p89809375_torque_0p005_mdot_2_N896.npz,npz,30732,4d2829f1e80e9840b88bfa07199c124cfb707a8bf5417d9b6975fefe72aba898,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_diag4_0898078125_to089809375/energy_merit_diag4_mass_0p89809375_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_089809375_to0898125/energy_merit_next_diag4_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30749,d77d22265b1c055ea425e60471ce15578cded127ba42468333db10ae0178b57e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_089809375_to0898125/energy_merit_next_diag4_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_0898125_to089825/energy_merit_next_diag4_mass_0p89825_torque_0p005_mdot_2_N896.npz,npz,30729,13ddd2093c22c668f51d060b2a08d183cce3b38a3dd1a7c85c6acc0900c9ca1e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_0898125_to089825/energy_merit_next_diag4_mass_0p89825_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_089825_to08985/energy_merit_next_diag4_mass_0p8985_torque_0p005_mdot_2_N896.npz,npz,30736,c5e4e283ba3fa2db33c59b1b62fedbda4788536fa595da691f983edae7cb93fb,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_energy_merit_next_diag4_089825_to08985/energy_merit_next_diag4_mass_0p8985_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_newton_audit_0897_to0897125/newton_audit_0897_to0897125_mass_0p8971_torque_0p005_mdot_2_N896.npz,npz,30530,31be38c11308a13a1a7b0c1985b6ee163c089939c31a2e1b676d8f4688c688ee,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_newton_audit_0897_to0897125/newton_audit_0897_to0897125_mass_0p8971_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_N1024_resample_grid/phys_gate_N1024_resample_grid_mass_0p8980625_torque_0p005_mdot_2_N1024.npz,npz,33079,0fa7d331a130cdd506e0b87da032c2facf29840ab911386ea2716519bb507b08,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_N1024_resample_grid/phys_gate_N1024_resample_grid_mass_0p8980625_torque_0p005_mdot_2_N1024.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_N1024_target_grid/phys_gate_N1024_target_grid_mass_0p8980625_torque_0p005_mdot_2_N1024.npz,npz,33126,0e5c5a2325a00bd54c6f46d1272f4b81bc9cfd58273417017939e907488d508b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_N1024_target_grid/phys_gate_N1024_target_grid_mass_0p8980625_torque_0p005_mdot_2_N1024.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8981_torque_0p005_mdot_2_N896.npz,npz,30552,9190bdccc9fe573c11b59c22d1c3f11cae497e51800c6b643eadc76c508c7783,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8981_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8982_torque_0p005_mdot_2_N896.npz,npz,30536,54096d508e4166c3eac1742aa50559f1dfd4734a62e0b29b71197e2d9908de78,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8982_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8985_torque_0p005_mdot_2_N896.npz,npz,30537,aea1332117b8bc9b5c901fd3f259fc7865b258dc3da91db8a93e6e4bd038b069,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_diff_cleanup_0898_to090/phys_gate_diff_cleanup_0898_to090_mass_0p8985_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_gentle_remesh_08980625_to0898125/phys_gate_gentle_remesh_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,31150,e50ee72db601aea8c0fa0471f101ace1f369856d7d428bb8c59a3c73ac6e2064,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_gentle_remesh_08980625_to0898125/phys_gate_gentle_remesh_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_audit_08980625_to0898125/phys_gate_hybrid_audit_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30675,76face6c42e9eb53381de2a6759a079246c06a63c27dc8a2cab2d536f8d4f636,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_audit_08980625_to0898125/phys_gate_hybrid_audit_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_direct_08980625_to0898125/phys_gate_hybrid_direct_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30680,7732f35c2c5b92f17cdb53d65062b6fc2494413cc173bd5ceb91863daa40e651,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_direct_08980625_to0898125/phys_gate_hybrid_direct_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_eighthsteps_0898078125_to089809375/phys_gate_hybrid_eighthsteps_0898078125_to089809375_mass_0p898085937_torque_0p005_mdot_2_N896.npz,npz,30711,ef463c5e4de295f4cfcb288f3c749d51aae5f0f5e27d7371a7e4968cf8a3e1e3,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_eighthsteps_0898078125_to089809375/phys_gate_hybrid_eighthsteps_0898078125_to089809375_mass_0p898085937_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_energy_08980625_to0898125/phys_gate_hybrid_energy_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30595,dee31883c33089d50f234c5b5fc356f0527e4da56a49dbacea080bb156f9c125,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_energy_08980625_to0898125/phys_gate_hybrid_energy_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_forced_08980625_to0898125/phys_gate_hybrid_forced_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30618,855218d0acf20691979237a241a04c9dd159b921d7f95bf78940361a0d5356fe,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_forced_08980625_to0898125/phys_gate_hybrid_forced_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_halfstep_08980625_to0898125/phys_gate_hybrid_halfstep_08980625_to0898125_mass_0p89809375_torque_0p005_mdot_2_N896.npz,npz,30618,f049e6a9b1b3a32029c84f5a9a47fcd7ca8f7237b3c004cccec7f471a3102474,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_halfstep_08980625_to0898125/phys_gate_hybrid_halfstep_08980625_to0898125_mass_0p89809375_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_long_08980625_to0898125/phys_gate_hybrid_long_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30617,a5b3f49d8f9a9a3eba648a4e40f5def2da9a700fd3fac278eba082c5776522c2,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_long_08980625_to0898125/phys_gate_hybrid_long_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_lowdamp_08980625_to0898125/phys_gate_hybrid_lowdamp_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30695,6d8cad0ab20757827139960b1d6f7e83ec5b5381a28db8195b4d93453a735632,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_lowdamp_08980625_to0898125/phys_gate_hybrid_lowdamp_08980625_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_08980625_to0898125/phys_gate_hybrid_quartersteps_08980625_to0898125_mass_0p898078125_torque_0p005_mdot_2_N896.npz,npz,30655,f053293e186830598b244b6c66222ce0d64801ed016c67ae99b3b0e5f4cf669e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_08980625_to0898125/phys_gate_hybrid_quartersteps_08980625_to0898125_mass_0p898078125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_accept3e5/phys_gate_hybrid_quartersteps_accept3e5_mass_0p898078125_torque_0p005_mdot_2_N896.npz,npz,30639,1baa94bb4ed959585580f5135bf1cce394ceedd091318cd8cd35475fbf771b46,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_accept3e5/phys_gate_hybrid_quartersteps_accept3e5_mass_0p898078125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_accept3e5/phys_gate_hybrid_quartersteps_accept3e5_mass_0p89809375_torque_0p005_mdot_2_N896.npz,npz,30695,8d466f8c8368053c2f6523be790465f05569593833b9ff63012118dfaf9d371e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_hybrid_quartersteps_accept3e5/phys_gate_hybrid_quartersteps_accept3e5_mass_0p89809375_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_target_remesh_0898_to0898125/phys_gate_target_remesh_0898_to0898125_mass_0p8980625_torque_0p005_mdot_2_N896.npz,npz,31285,f71d6840f56d54b9f4372fb3f9aaf01f1fb36c8760cdbafd9f245fd8bd4cb7b6,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_target_remesh_0898_to0898125/phys_gate_target_remesh_0898_to0898125_mass_0p8980625_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_target_remesh_0898_to0898125/phys_gate_target_remesh_0898_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz,npz,30903,8ca7c8d3fe870794caa109d618005bb0f8cba5226ce4fbbb6a6795da0bd34070,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gate_target_remesh_0898_to0898125/phys_gate_target_remesh_0898_to0898125_mass_0p898125_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gated_no_seed_0898_to090/phys_gated_no_seed_0898_to090_mass_0p8982_torque_0p005_mdot_2_N896.npz,npz,30675,22719db7c35f8ec8ddaac3e8867b5a7a95721b8c3ce80370534f6484295a9e4b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gated_no_seed_0898_to090/phys_gated_no_seed_0898_to090_mass_0p8982_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gated_no_seed_0898_to090/phys_gated_no_seed_0898_to090_mass_0p8985_torque_0p005_mdot_2_N896.npz,npz,30660,1a0c42817cdf289f54140cae93f4de86f1ae515ea4af3a57e7dedce61d23a776,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_phys_gated_no_seed_0898_to090/phys_gated_no_seed_0898_to090_mass_0p8985_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_current_to087696/diag_current_mass_0p8765_torque_0p005_mdot_2_N896.npz,npz,30232,078b9b7b8a4a01baa9378a662ed800e7151985e2c6b3cc8742661878e64148fa,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_current_to087696/diag_current_mass_0p8765_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_current_to087696/diag_current_mass_0p877_torque_0p005_mdot_2_N896.npz,npz,30240,3b1b6620ed624d6590cb478dbc1e8ca93bfc18b11aba29490d7fb78c584369f0,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_current_to087696/diag_current_mass_0p877_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_secant_to087696/diag_secant_mass_0p8765_torque_0p005_mdot_2_N896.npz,npz,30238,63a0caa4f3c5824e2bf4e545a9d40c3dd96975e7b317e156e249f5e2bb9b51ee,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_secant_to087696/diag_secant_mass_0p8765_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_secant_to087696/diag_secant_mass_0p877_torque_0p005_mdot_2_N896.npz,npz,30296,6c9cf11bbf9220032ff12e619dbe1c1552e21220b95e5a6356d2d02946424570,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_secant_to087696/diag_secant_mass_0p877_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_tangent_secant_to087696/diag_tangent_secant_mass_0p8765_torque_0p005_mdot_2_N896.npz,npz,30362,47f19346d605a3d8198f682d547c431a5a5604a6131f38985cbaa64f220543c0,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_tangent_secant_to087696/diag_tangent_secant_mass_0p8765_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_tangent_secant_to087696/diag_tangent_secant_mass_0p877_torque_0p005_mdot_2_N896.npz,npz,30382,e9f42a1c0e1a2040c37ad5bb3bd1619272b0d9d999b190704e1c03a887614aff,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_predictor_diag_tangent_secant_to087696/diag_tangent_secant_mass_0p877_torque_0p005_mdot_2_N896.npz
outputs/checkpoints/high_mdot_stream_outer_buffer_repolish088_damped_lsmr_iter2/repolish088_damped_lsmr_iter2_mass_0p88_torque_0p005_mdot_2_N896.npz,npz,30245,92628220c90cfdd28090dd8f56b5ac85d7d4a822e9f2bd5fdc1d329abac99c0b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/high_mdot_stream_outer_buffer_repolish088_damped_lsmr_iter2/repolish088_damped_lsmr_iter2_mass_0p88_torque_0p005_mdot_2_N896.npz
